adsorption_energy,adsorbed_molecule,adsorbed_molecule_encoded
-1.449225001,NH3_5,8
-38.235368,NH3_5,8
-32.366294,NH3_5,8
-31.700248,NH3_5,8
-11.171609,NH3_5,8
-52.571642,NH3_5,8
-26.757303,NH3_5,8
-38.647935,NH3_5,8
-16.418979,NH3_5,8
-32.655178,NH3_5,8
-21.173911,NH3_5,8
-21.953212,NH3_5,8
-21.732812,NH3_5,8
-26.982935,NH3_5,8
-28.988085,NH3_5,8
-22.49782,NH3_5,8
-13.695824,NH3_5,8
-21.773382,NH3_5,8
-25.739751,NH3_5,8
-21.015084,NH3_5,8
-13.377175,NH3_5,8
-32.294441,NH3_5,8
-32.246773,NH3_5,8
-26.953936,NH3_5,8
-6.111802,NH3_5,8
-19.179932,NH3_5,8
-32.578518,NH3_5,8
-39.847161,NH3_5,8
-11.688273,NH3_5,8
-32.823921,NH3_5,8
-33.908252,NH3_5,8
-28.945798,NH3_5,8
-20.704974,NH3_5,8
-32.771773,NH3_5,8
-23.723226,NH3_5,8
-26.212984,NH3_5,8
-10.420526,NH3_5,8
-18.480558,NH3_5,8
-31.45686,NH3_5,8
-27.430639,NH3_5,8
-21.794729,NH3_5,8
-18.038123,NH3_5,8
-23.444087,NH3_5,8
-19.688465,NH3_5,8
-30.323134,NH3_5,8
-23.417979,NH3_5,8
-30.106734,NH3_5,8
-25.664775,NH3_5,8
-18.645783,NH3_5,8
-22.099539,NH3_5,8
-31.871062,NH3_5,8
-16.286018,NH3_5,8
-20.58321,NH3_5,8
-35.734628,NH3_5,8
-18.982596,NH3_5,8
-13.304849,NH3_5,8
-12.456905,NH3_5,8
-24.397569,NH3_5,8
-29.825923,NH3_5,8
-16.383228,NH3_5,8
-50.258465,NH3_5,8
-47.595439,NH3_5,8
-45.093765,NH3_5,8
-19.952521,NH3_5,8
-27.12743,NH3_5,8
-29.308345,NH3_5,8
-36.390956,NH3_5,8
-20.099885,NH3_5,8
13.174591,NH3_5,8
-11.881608,NH3_5,8
-28.071371,NH3_5,8
-36.058005,NH3_5,8
-26.249303,NH3_5,8
-44.208813,NH3_5,8
-27.644819,NH3_5,8
-13.241102,NH3_5,8
-32.421304,NH3_5,8
-19.670345,NH3_5,8
-30.538823,NH3_5,8
-27.060275,NH3_5,8
-37.179276,NH3_5,8
-54.868433,NH3_5,8
9.541017001,NH3_5,8
-30.546985,NH3_5,8
5.605180001,NH3_5,8
-37.549825,NH3_5,8
-24.425596,NH3_5,8
-44.334342,NH3_5,8
-25.880509,NH3_5,8
-24.08736,NH3_5,8
-29.779065,NH3_5,8
-24.28811,NH3_5,8
-28.372032,NH3_5,8
-17.150289,NH3_5,8
-17.403114,NH3_5,8
-28.012884,NH3_5,8
-26.370678,NH3_5,8
-21.837777,NH3_5,8
-20.93752,NH3_5,8
-21.567863,NH3_5,8
-57.738338,NH3_5,8
-34.395939,NH3_5,8
-16.917749,NH3_5,8
-23.396582,NH3_5,8
-31.515139,NH3_5,8
-22.424766,NH3_5,8
-32.02337,NH3_5,8
-40.366225,NH3_5,8
-33.104989,NH3_5,8
-18.15988,NH3_5,8
-44.516066,NH3_5,8
-47.07906,NH3_5,8
-26.931217,NH3_5,8
-50.416713,NH3_5,8
-43.337024,NH3_5,8
-10.402492,NH3_5,8
-33.197255,NH3_5,8
-15.344396,NH3_5,8
-17.16229,NH3_5,8
-50.878288,NH3_5,8
-15.554782,NH3_5,8
-37.415958,NH3_5,8
-37.515965,NH3_5,8
-24.063413,NH3_5,8
-12.75784,NH3_5,8
-41.0258,NH3_5,8
-21.650156,NH3_5,8
-30.576373,NH3_5,8
-15.791749,NH3_5,8
-4.343580001,NH3_5,8
-25.474873,NH3_5,8
-7.742422,NH3_5,8
-40.349606,NH3_5,8
-25.810802,NH3_5,8
-17.27709,NH3_5,8
-33.516453,NH3_5,8
-25.602982,NH3_5,8
-24.317012,NH3_5,8
-36.474998,NH3_5,8
-36.170025,NH3_5,8
-45.37225,NH3_5,8
-28.564518,NH3_5,8
-28.927217,NH3_5,8
-18.333556,NH3_5,8
-31.016976,NH3_5,8
-31.905991,NH3_5,8
-27.915459,NH3_5,8
-33.421922,NH3_5,8
-28.853859,NH3_5,8
-19.273106,NH3_5,8
-29.28986,NH3_5,8
-27.082171,NH3_5,8
-22.413573,NH3_5,8
-20.693726,NH3_5,8
-21.705469,NH3_5,8
-13.339028,NH3_5,8
-35.230614,NH3_5,8
-47.662292,NH3_5,8
-28.4027,NH3_5,8
-17.013286,NH3_5,8
-29.667243,NH3_5,8
-49.743158,NH3_5,8
-37.733715,NH3_5,8
-1.705470999,NH3_5,8
0.313369,NH3_5,8
-20.299551,NH3_5,8
-30.698286,NH3_5,8
-26.762565,NH3_5,8
-25.722285,NH3_5,8
-25.342142,NH3_5,8
-23.101824,NH3_5,8
-28.926171,NH3_5,8
-6.897239,NH3_5,8
14.770045,NH3_5,8
18.665575,NH3_5,8
-4.504766001,NH3_5,8
-20.176453,NH3_5,8
-18.63196,NH3_5,8
-23.73376,NH3_5,8
-30.345269,NH3_5,8
-1.748375,NH3_5,8
-39.621647,NH3_5,8
-30.935873,NH3_5,8
-40.562821,NH3_5,8
-38.595734,NH3_5,8
-29.425488,NH3_5,8
-26.06403,NH3_5,8
-21.42155,NH3_5,8
-17.077086,NH3_5,8
-20.243341,NH3_5,8
-21.993477,NH3_5,8
-10.400918,NH3_5,8
-22.837551,NH3_5,8
-30.034793,NH3_5,8
-27.338863,NH3_5,8
-17.695511,NH3_5,8
-30.274318,NH3_5,8
-18.559025,NH3_5,8
-12.754744,NH3_5,8
-26.638387,NH3_5,8
-22.22358,NH3_5,8
-13.611063,NH3_5,8
-22.335695,NH3_5,8
-20.21492,NH3_5,8
-20.334945,NH3_5,8
-23.49826,NH3_5,8
-29.964598,NH3_5,8
-21.455219,NH3_5,8
-48.426392,NH3_5,8
-4.325228998,NH3_5,8
-25.903096,NH3_5,8
-45.859587,NH3_5,8
-19.771455,NH3_5,8
-12.363959,NH3_5,8
-19.255219,NH3_5,8
-33.852942,NH3_5,8
-29.694765,NH3_5,8
-13.880212,NH3_5,8
-7.143396001,NH3_5,8
-25.822832,NH3_5,8
-19.777124,NH3_5,8
-4.358646,NH3_5,8
-30.071492,NH3_5,8
-28.74279,NH3_5,8
-6.725066,NH3_5,8
-39.102134,NH3_5,8
-20.839287,NH3_5,8
-3.074632,NH3_5,8
-24.208065,NH3_5,8
-12.776651,NH3_5,8
-41.8086,NH3_5,8
-26.156235,NH3_5,8
-32.317568,NH3_5,8
-5.508286,NH3_5,8
-22.39096,NH3_5,8
-13.815199,NH3_5,8
-26.94539,NH3_5,8
-21.963837,NH3_5,8
-22.834014,NH3_5,8
-31.214815,NH3_5,8
-25.799623,NH3_5,8
-25.319402,NH3_5,8
-34.845165,NH3_5,8
-21.51504,NH3_5,8
-25.140701,NH3_5,8
-16.088047,NH3_5,8
-26.414411,NH3_5,8
-14.431068,NH3_5,8
-41.329141,NH3_5,8
16.200835,NH3_5,8
-8.982086999,NH3_5,8
-5.767629,NH3_5,8
-22.008724,NH3_5,8
-36.79761,NH3_5,8
-29.499502,NH3_5,8
-20.107433,NH3_5,8
-28.064571,NH3_5,8
-21.788237,NH3_5,8
-20.961717,NH3_5,8
-18.549903,NH3_5,8
-19.816724,NH3_5,8
-1.141728999,NH3_5,8
-0.392688,NH3_5,8
-27.169673,NH3_5,8
3.789342,NH3_5,8
-23.442687,NH3_5,8
-33.655402,NH3_5,8
-20.407355,NH3_5,8
-17.418775,NH3_5,8
-27.816361,NH3_5,8
-25.447003,NH3_5,8
-19.724401,NH3_5,8
-41.185506,NH3_5,8
-25.135438,NH3_5,8
-17.498538,NH3_5,8
-29.822983,NH3_5,8
-40.134922,NH3_5,8
-11.65632,NH3_5,8
1.845214,NH3_5,8
-22.404696,NH3_5,8
-30.109255,NH3_5,8
-29.266274,NH3_5,8
-22.496988,NH3_5,8
-30.096364,NH3_5,8
-23.0019,NH3_5,8
-45.055163,NH3_5,8
-25.720686,NH3_5,8
-27.363902,NH3_5,8
-17.202,NH3_5,8
-8.882155,NH3_5,8
-13.00433,NH3_5,8
-18.977822,NH3_5,8
-35.86808,NH3_5,8
-30.701846,NH3_5,8
-17.849486,NH3_5,8
-26.652028,NH3_5,8
-37.07133,NH3_5,8
-25.468778,NH3_5,8
-26.831613,NH3_5,8
-24.344334,NH3_5,8
-23.34269,NH3_5,8
-35.858194,NH3_5,8
-41.522748,NH3_5,8
-39.154288,NH3_5,8
-30.017125,NH3_5,8
-35.947538,NH3_5,8
-22.728329,NH3_5,8
-27.079585,NH3_5,8
-29.500456,NH3_5,8
-30.247442,NH3_5,8
-25.486083,NH3_5,8
-32.905773,NH3_5,8
-23.19658,NH3_5,8
-36.901543,NH3_5,8
-24.996347,NH3_5,8
-18.087093,NH3_5,8
-19.521282,NH3_5,8
-29.44765,NH3_5,8
-30.053289,NH3_5,8
-30.592774,NH3_5,8
-18.573081,NH3_5,8
-13.883966,NH3_5,8
-27.410977,NH3_5,8
-11.24593,NH3_5,8
-27.628455,NH3_5,8
-19.093288,NH3_5,8
-21.902941,NH3_5,8
-17.53271,NH3_5,8
-10.129112,NH3_5,8
-33.154858,NH3_5,8
-31.960313,NH3_5,8
-17.428472,NH3_5,8
-32.554393,NH3_5,8
-23.904193,NH3_5,8
-40.555919,NH3_5,8
-30.635559,NH3_5,8
-24.646585,NH3_5,8
-27.490387,NH3_5,8
-31.989083,NH3_5,8
-31.529094,NH3_5,8
-24.084089,NH3_5,8
-46.473065,NH3_5,8
-19.104772,NH3_5,8
-13.928178,NH3_5,8
-31.697538,NH3_5,8
-5.622859,NH3_5,8
-14.81911,NH3_5,8
-21.561759,NH3_5,8
-12.550715,NH3_5,8
-22.338977,NH3_5,8
-27.608668,NH3_5,8
-26.844489,NH3_5,8
-28.31434,NH3_5,8
49.8673,C4H10O_5,1
49.087923,C4H10O_5,1
48.097647,C4H10O_5,1
59.71674,C4H10O_5,1
45.185406,C4H10O_5,1
53.866042,C4H10O_5,1
52.171485,C4H10O_5,1
44.873056,C4H10O_5,1
51.29888,C4H10O_5,1
48.008366,C4H10O_5,1
55.439801,C4H10O_5,1
46.348953,C4H10O_5,1
47.222325,C4H10O_5,1
50.836227,C4H10O_5,1
51.018249,C4H10O_5,1
48.364396,C4H10O_5,1
51.448007,C4H10O_5,1
44.828334,C4H10O_5,1
49.63715,C4H10O_5,1
52.228115,C4H10O_5,1
46.613899,C4H10O_5,1
55.893044,C4H10O_5,1
47.962202,C4H10O_5,1
47.947291,C4H10O_5,1
55.690251,C4H10O_5,1
52.678543,C4H10O_5,1
48.169259,C4H10O_5,1
49.595665,C4H10O_5,1
52.159129,C4H10O_5,1
45.322627,C4H10O_5,1
57.175368,C4H10O_5,1
62.757035,C4H10O_5,1
54.328238,C4H10O_5,1
46.591065,C4H10O_5,1
38.492799,C4H10O_5,1
56.822624,C4H10O_5,1
45.247452,C4H10O_5,1
40.936406,C4H10O_5,1
44.720898,C4H10O_5,1
48.358479,C4H10O_5,1
61.381752,C4H10O_5,1
58.94032,C4H10O_5,1
48.480438,C4H10O_5,1
64.859233,C4H10O_5,1
45.719454,C4H10O_5,1
49.939826,C4H10O_5,1
49.145457,C4H10O_5,1
45.956001,C4H10O_5,1
44.973734,C4H10O_5,1
62.459545,C4H10O_5,1
52.974517,C4H10O_5,1
62.219669,C4H10O_5,1
55.543445,C4H10O_5,1
59.560597,C4H10O_5,1
51.113687,C4H10O_5,1
60.38659,C4H10O_5,1
59.086599,C4H10O_5,1
46.216409,C4H10O_5,1
56.514028,C4H10O_5,1
50.758518,C4H10O_5,1
49.737651,C4H10O_5,1
49.57356,C4H10O_5,1
54.004279,C4H10O_5,1
59.396572,C4H10O_5,1
34.866833,C4H10O_5,1
52.317269,C4H10O_5,1
53.452143,C4H10O_5,1
61.193047,C4H10O_5,1
46.325881,C4H10O_5,1
40.484274,C4H10O_5,1
48.089426,C4H10O_5,1
46.933072,C4H10O_5,1
67.903551,C4H10O_5,1
57.207915,C4H10O_5,1
48.059495,C4H10O_5,1
57.595234,C4H10O_5,1
49.516911,C4H10O_5,1
54.574901,C4H10O_5,1
52.852996,C4H10O_5,1
52.507111,C4H10O_5,1
52.972901,C4H10O_5,1
52.427952,C4H10O_5,1
52.308893,C4H10O_5,1
58.785682,C4H10O_5,1
48.171245,C4H10O_5,1
41.471377,C4H10O_5,1
51.630838,C4H10O_5,1
43.809257,C4H10O_5,1
39.593626,C4H10O_5,1
46.130981,C4H10O_5,1
45.115099,C4H10O_5,1
43.156038,C4H10O_5,1
44.202226,C4H10O_5,1
42.577609,C4H10O_5,1
57.113632,C4H10O_5,1
61.42875,C4H10O_5,1
55.904968,C4H10O_5,1
51.714643,C4H10O_5,1
52.16266,C4H10O_5,1
57.497166,C4H10O_5,1
56.933662,C4H10O_5,1
53.250782,C4H10O_5,1
58.425858,C4H10O_5,1
46.297383,C4H10O_5,1
55.165215,C4H10O_5,1
49.717422,C4H10O_5,1
55.488029,C4H10O_5,1
42.447936,C4H10O_5,1
55.519652,C4H10O_5,1
52.136742,C4H10O_5,1
46.991408,C4H10O_5,1
51.000718,C4H10O_5,1
53.073714,C4H10O_5,1
54.990885,C4H10O_5,1
53.628121,C4H10O_5,1
54.174091,C4H10O_5,1
49.193313,C4H10O_5,1
50.564752,C4H10O_5,1
51.348128,C4H10O_5,1
52.305093,C4H10O_5,1
50.81274,C4H10O_5,1
51.370855,C4H10O_5,1
58.652649,C4H10O_5,1
54.93854,C4H10O_5,1
48.725097,C4H10O_5,1
57.496783,C4H10O_5,1
62.052434,C4H10O_5,1
57.778083,C4H10O_5,1
44.381873,C4H10O_5,1
59.708663,C4H10O_5,1
61.720035,C4H10O_5,1
63.547287,C4H10O_5,1
49.150692,C4H10O_5,1
52.529462,C4H10O_5,1
53.496915,C4H10O_5,1
60.492302,C4H10O_5,1
53.504629,C4H10O_5,1
47.796152,C4H10O_5,1
53.677169,C4H10O_5,1
55.677377,C4H10O_5,1
60.495537,C4H10O_5,1
63.691555,C4H10O_5,1
58.947308,C4H10O_5,1
53.288797,C4H10O_5,1
55.2404,C4H10O_5,1
53.715998,C4H10O_5,1
51.238415,C4H10O_5,1
49.200281,C4H10O_5,1
48.815992,C4H10O_5,1
60.972534,C4H10O_5,1
55.779688,C4H10O_5,1
51.795343,C4H10O_5,1
58.421356,C4H10O_5,1
55.058531,C4H10O_5,1
57.452235,C4H10O_5,1
52.944646,C4H10O_5,1
54.987245,C4H10O_5,1
54.38381,C4H10O_5,1
57.724375,C4H10O_5,1
52.411208,C4H10O_5,1
47.233131,C4H10O_5,1
49.210005,C4H10O_5,1
50.581077,C4H10O_5,1
56.698242,C4H10O_5,1
48.16545,C4H10O_5,1
60.146836,C4H10O_5,1
63.63809,C4H10O_5,1
51.013682,C4H10O_5,1
56.357271,C4H10O_5,1
59.778022,C4H10O_5,1
59.45089,C4H10O_5,1
56.67542,C4H10O_5,1
60.882051,C4H10O_5,1
47.816435,C4H10O_5,1
59.749083,C4H10O_5,1
51.446221,C4H10O_5,1
53.173096,C4H10O_5,1
52.951427,C4H10O_5,1
54.972451,C4H10O_5,1
55.026649,C4H10O_5,1
49.935276,C4H10O_5,1
52.11907,C4H10O_5,1
50.532868,C4H10O_5,1
58.219654,C4H10O_5,1
46.724281,C4H10O_5,1
55.034526,C4H10O_5,1
61.931265,C4H10O_5,1
56.036999,C4H10O_5,1
43.259955,C4H10O_5,1
53.395279,C4H10O_5,1
42.492773,C4H10O_5,1
56.452989,C4H10O_5,1
55.31314,C4H10O_5,1
62.841283,C4H10O_5,1
53.07196,C4H10O_5,1
52.34465,C4H10O_5,1
52.314715,C4H10O_5,1
56.839226,C4H10O_5,1
50.455442,C4H10O_5,1
64.483034,C4H10O_5,1
53.280785,C4H10O_5,1
55.757127,C4H10O_5,1
59.501969,C4H10O_5,1
45.184518,C4H10O_5,1
53.298793,C4H10O_5,1
63.554712,C4H10O_5,1
53.957658,C4H10O_5,1
56.904392,C4H10O_5,1
60.245446,C4H10O_5,1
50.493172,C4H10O_5,1
58.520216,C4H10O_5,1
51.065693,C4H10O_5,1
51.169572,C4H10O_5,1
58.591828,C4H10O_5,1
55.679033,C4H10O_5,1
49.313821,C4H10O_5,1
59.241125,C4H10O_5,1
54.419904,C4H10O_5,1
55.878978,C4H10O_5,1
54.43813,C4H10O_5,1
61.359673,C4H10O_5,1
56.551467,C4H10O_5,1
58.345944,C4H10O_5,1
49.669853,C4H10O_5,1
51.229351,C4H10O_5,1
50.043892,C4H10O_5,1
47.714009,C4H10O_5,1
54.657386,C4H10O_5,1
54.348678,C4H10O_5,1
62.444264,C4H10O_5,1
47.157802,C4H10O_5,1
50.525692,C4H10O_5,1
48.899539,C4H10O_5,1
47.109216,C4H10O_5,1
59.735441,C4H10O_5,1
57.968801,C4H10O_5,1
53.754752,C4H10O_5,1
66.614476,C4H10O_5,1
62.002695,C4H10O_5,1
64.242455,C4H10O_5,1
53.636101,C4H10O_5,1
60.016015,C4H10O_5,1
52.939581,C4H10O_5,1
59.121395,C4H10O_5,1
52.312844,C4H10O_5,1
58.004425,C4H10O_5,1
59.110454,C4H10O_5,1
53.61012,C4H10O_5,1
52.768546,C4H10O_5,1
56.997986,C4H10O_5,1
49.18726,C4H10O_5,1
62.527453,C4H10O_5,1
60.108205,C4H10O_5,1
56.327999,C4H10O_5,1
56.503641,C4H10O_5,1
53.119113,C4H10O_5,1
53.930323,C4H10O_5,1
54.476726,C4H10O_5,1
51.246773,C4H10O_5,1
50.616722,C4H10O_5,1
52.377868,C4H10O_5,1
56.96141,C4H10O_5,1
60.750819,C4H10O_5,1
56.844254,C4H10O_5,1
56.111183,C4H10O_5,1
55.960528,C4H10O_5,1
62.366273,C4H10O_5,1
48.82889,C4H10O_5,1
57.150717,C4H10O_5,1
57.791438,C4H10O_5,1
58.658276,C4H10O_5,1
54.821421,C4H10O_5,1
50.687887,C4H10O_5,1
51.26112,C4H10O_5,1
57.517382,C4H10O_5,1
51.234527,C4H10O_5,1
50.453514,C4H10O_5,1
59.836017,C4H10O_5,1
59.151473,C4H10O_5,1
49.515207,C4H10O_5,1
51.374411,C4H10O_5,1
49.696635,C4H10O_5,1
56.354932,C4H10O_5,1
56.040217,C4H10O_5,1
53.301713,C4H10O_5,1
51.203541,C4H10O_5,1
62.625415,C4H10O_5,1
58.932425,C4H10O_5,1
62.967324,C4H10O_5,1
55.83039,C4H10O_5,1
49.465571,C4H10O_5,1
49.556777,C4H10O_5,1
58.834498,C4H10O_5,1
55.962093,C4H10O_5,1
52.922343,C4H10O_5,1
54.845823,C4H10O_5,1
57.034165,C4H10O_5,1
46.222027,C4H10O_5,1
53.037624,C4H10O_5,1
53.476594,C4H10O_5,1
59.935959,C4H10O_5,1
50.734277,C4H10O_5,1
58.668426,C4H10O_5,1
59.9184,C4H10O_5,1
54.195996,C4H10O_5,1
54.251741,C4H10O_5,1
45.986675,C4H10O_5,1
49.009313,C4H10O_5,1
51.076251,C4H10O_5,1
45.283841,C4H10O_5,1
53.538338,C4H10O_5,1
50.781015,C4H10O_5,1
61.736866,C4H10O_5,1
52.970828,C4H10O_5,1
49.387941,C4H10O_5,1
56.586634,C4H10O_5,1
52.152441,C4H10O_5,1
55.135032,C4H10O_5,1
52.107594,C4H10O_5,1
50.30924,C4H10O_5,1
49.661416,C4H10O_5,1
53.479179,C4H10O_5,1
51.183348,C4H10O_5,1
48.926565,C4H10O_5,1
52.81174,C4H10O_5,1
59.085713,C4H10O_5,1
56.730598,C4H10O_5,1
58.352591,C4H10O_5,1
44.547273,C4H10O_5,1
52.702721,C4H10O_5,1
55.701843,C4H10O_5,1
52.277685,C4H10O_5,1
51.927521,C4H10O_5,1
49.536965,C4H10O_5,1
53.862643,C4H10O_5,1
58.874321,C4H10O_5,1
59.698392,C4H10O_5,1
49.566941,C4H10O_5,1
53.27037,C4H10O_5,1
51.852081,C4H10O_5,1
55.621691,C4H10O_5,1
61.109325,C4H10O_5,1
48.96841,C4H10O_5,1
57.657072,C4H10O_5,1
54.090069,C4H10O_5,1
53.617443,C4H10O_5,1
50.685311,C4H10O_5,1
53.32682,C4H10O_5,1
53.521492,C4H10O_5,1
54.980397,C4H10O_5,1
53.88198,C4H10O_5,1
57.109485,C4H10O_5,1
55.327937,C4H10O_5,1
59.341475,C4H10O_5,1
50.848997,C4H10O_5,1
50.044242,C4H10O_5,1
65.091258,C4H10O_5,1
51.446859,C4H10O_5,1
62.990616,C4H10O_5,1
43.142844,C4H10O_5,1
60.100636,C4H10O_5,1
63.128017,C4H10O_5,1
57.806233,C4H10O_5,1
47.224373,C4H10O_5,1
56.442081,C4H10O_5,1
63.302875,C4H10O_5,1
53.497792,C4H10O_5,1
56.24564,C4H10O_5,1
57.868243,C4H10O_5,1
52.433249,C4H10O_5,1
48.893128,C4H10O_5,1
57.035543,C4H10O_5,1
46.255443,C4H10O_5,1
60.371567,C4H10O_5,1
57.974172,C4H10O_5,1
53.691417,C4H10O_5,1
55.150893,C4H10O_5,1
52.4217,C4H10O_5,1
44.034474,C4H10O_5,1
55.213491,C4H10O_5,1
52.577216,C4H10O_5,1
57.541427,C4H10O_5,1
51.891311,C4H10O_5,1
54.67482,C4H10O_5,1
53.186485,C4H10O_5,1
57.735529,C4H10O_5,1
58.372645,C4H10O_5,1
55.783813,C4H10O_5,1
55.877288,C4H10O_5,1
53.250363,C4H10O_5,1
55.889993,C4H10O_5,1
56.270292,C4H10O_5,1
56.370324,C4H10O_5,1
51.750052,C4H10O_5,1
43.196162,C4H10O_5,1
56.509099,C4H10O_5,1
57.505489,C4H10O_5,1
55.759124,C4H10O_5,1
57.117413,C4H10O_5,1
64.634286,C4H10O_5,1
45.105123,C4H10O_5,1
51.946878,C4H10O_5,1
67.348866,C4H10O_5,1
48.082727,C4H10O_5,1
54.152714,C4H10O_5,1
50.134289,C4H10O_5,1
45.052615,C4H10O_5,1
45.088865,C4H10O_5,1
61.921538,C4H10O_5,1
53.391354,C4H10O_5,1
44.107793,C4H10O_5,1
46.256909,C4H10O_5,1
60.829137,C4H10O_5,1
52.443408,C4H10O_5,1
49.181394,C4H10O_5,1
62.180208,C4H10O_5,1
59.072429,C4H10O_5,1
52.327688,C4H10O_5,1
51.507153,C4H10O_5,1
51.970385,C4H10O_5,1
56.562053,C4H10O_5,1
46.707975,C4H10O_5,1
53.5354,C4H10O_5,1
56.997806,C4H10O_5,1
56.322217,C4H10O_5,1
33.342291,C4H10O_5,1
51.517314,C4H10O_5,1
48.516136,C4H10O_5,1
44.307731,C4H10O_5,1
59.76307,C4H10O_5,1
44.080646,C4H10O_5,1
53.212551,C4H10O_5,1
40.000236,C4H10O_5,1
46.697533,C4H10O_5,1
38.077946,C4H10O_5,1
52.133998,C4H10O_5,1
58.9269,C4H10O_5,1
46.984217,C4H10O_5,1
44.357623,C4H10O_5,1
38.321998,C4H10O_5,1
44.031059,C4H10O_5,1
49.432509,C4H10O_5,1
49.184036,C4H10O_5,1
64.936877,C4H10O_5,1
40.868101,C4H10O_5,1
56.276312,C4H10O_5,1
44.589865,C4H10O_5,1
41.361029,C4H10O_5,1
52.892816,C4H10O_5,1
45.38884,C4H10O_5,1
56.301813,C4H10O_5,1
56.558912,C4H10O_5,1
51.984039,C4H10O_5,1
45.76145,C4H10O_5,1
55.984565,C4H10O_5,1
47.41394,C4H10O_5,1
54.304839,C4H10O_5,1
44.746791,C4H10O_5,1
43.133539,C4H10O_5,1
52.278625,C4H10O_5,1
51.763507,C4H10O_5,1
54.06101,C4H10O_5,1
46.678825,C4H10O_5,1
47.525054,C4H10O_5,1
55.897853,C4H10O_5,1
48.779627,C4H10O_5,1
52.523226,C4H10O_5,1
55.118594,C4H10O_5,1
52.706392,C4H10O_5,1
48.545693,C4H10O_5,1
43.922085,C4H10O_5,1
49.461612,C4H10O_5,1
41.904899,C4H10O_5,1
48.777653,C4H10O_5,1
47.048855,C4H10O_5,1
51.134149,C4H10O_5,1
59.413653,C4H10O_5,1
43.664865,C4H10O_5,1
56.752918,C4H10O_5,1
51.86939,C4H10O_5,1
50.69658,C4H10O_5,1
58.422752,C4H10O_5,1
54.36659,C4H10O_5,1
49.3655,C4H10O_5,1
61.112173,C4H10O_5,1
59.294409,C4H10O_5,1
56.803958,C4H10O_5,1
49.876549,C4H10O_5,1
48.761843,C4H10O_5,1
43.354957,C4H10O_5,1
58.890064,C4H10O_5,1
53.477347,C4H10O_5,1
51.153156,C4H10O_5,1
48.965573,C4H10O_5,1
53.770672,C4H10O_5,1
49.860302,C4H10O_5,1
56.257144,C4H10O_5,1
58.974181,C4H10O_5,1
51.521232,C4H10O_5,1
49.207776,C4H10O_5,1
57.47052,C4H10O_5,1
54.704789,C4H10O_5,1
58.821998,C4H10O_5,1
46.02755,C4H10O_5,1
52.37635,C4H10O_5,1
45.862843,C4H10O_5,1
50.404297,C4H10O_5,1
58.138054,C4H10O_5,1
54.58513,C4H10O_5,1
58.514944,C4H10O_5,1
62.430909,C4H10O_5,1
52.719109,C4H10O_5,1
54.380536,C4H10O_5,1
53.53911,C4H10O_5,1
48.444209,C4H10O_5,1
47.816334,C4H10O_5,1
48.133011,C4H10O_5,1
68.575421,C4H10O_5,1
55.827938,C4H10O_5,1
57.911461,C4H10O_5,1
51.746712,C4H10O_5,1
53.097664,C4H10O_5,1
59.158689,C4H10O_5,1
50.04205,C4H10O_5,1
53.514395,C4H10O_5,1
53.312492,C4H10O_5,1
59.7682,C4H10O_5,1
55.514975,C4H10O_5,1
51.258906,C4H10O_5,1
65.556048,C4H10O_5,1
56.346976,C4H10O_5,1
53.40245,C4H10O_5,1
45.68213,C4H10O_5,1
47.139487,C4H10O_5,1
45.648861,C4H10O_5,1
47.255646,C4H10O_5,1
52.409304,C4H10O_5,1
51.985448,C4H10O_5,1
50.227722,C4H10O_5,1
53.357508,C4H10O_5,1
47.708664,C4H10O_5,1
57.179831,C4H10O_5,1
53.686786,C4H10O_5,1
51.682187,C4H10O_5,1
49.33872,C4H10O_5,1
48.577315,C4H10O_5,1
53.924926,C4H10O_5,1
54.62436,C4H10O_5,1
52.226949,C4H10O_5,1
54.885805,C4H10O_5,1
40.196935,C4H10O_5,1
46.486399,C4H10O_5,1
46.872861,C4H10O_5,1
54.664974,C4H10O_5,1
45.453199,C4H10O_5,1
56.356123,C4H10O_5,1
45.240095,C4H10O_5,1
54.207031,C4H10O_5,1
51.940382,C4H10O_5,1
44.65708,C4H10O_5,1
47.743202,C4H10O_5,1
48.300463,C4H10O_5,1
51.482709,C4H10O_5,1
48.921422,C4H10O_5,1
60.789044,C4H10O_5,1
45.217832,C4H10O_5,1
59.41148,C4H10O_5,1
51.686654,C4H10O_5,1
53.727781,C4H10O_5,1
57.069419,C4H10O_5,1
52.761251,C4H10O_5,1
57.767078,C4H10O_5,1
53.44744,C4H10O_5,1
43.437716,C4H10O_5,1
48.754874,C4H10O_5,1
50.633849,C4H10O_5,1
54.243284,C4H10O_5,1
54.094604,C4H10O_5,1
49.797572,C4H10O_5,1
46.990153,C4H10O_5,1
56.801079,C4H10O_5,1
56.455519,C4H10O_5,1
53.833985,C4H10O_5,1
50.40254,C4H10O_5,1
48.261746,C4H10O_5,1
52.644161,C4H10O_5,1
56.917875,C4H10O_5,1
51.833907,C4H10O_5,1
52.208733,C4H10O_5,1
58.12894,C4H10O_5,1
50.991492,C4H10O_5,1
51.7722,C4H10O_5,1
53.57229,C4H10O_5,1
48.281408,C4H10O_5,1
49.688814,C4H10O_5,1
48.132552,C4H10O_5,1
49.514857,C4H10O_5,1
54.673944,C4H10O_5,1
47.02673,C4H10O_5,1
44.968986,C4H10O_5,1
48.986471,C4H10O_5,1
